username,followers,createTime,videoDesc,videoID,videoLink,nViews,nShare,nLikes,nComment,hashtag
zeedyahbelle,107.0,2021-05-19,macam-macam greeting every country check #uki #ukiapp,6963824480846187777,https://www.tiktok.com/@zeedyahbelle/video/6963824480846187777?lang=en,83.0,0.0,33.0,2.0,"['uki', 'ukiapp']"
naelunsukarelawati18,8535.0,2021-05-19,ini perbedaan tiap negara yuk download uki https://uki.booyah.cc/mobile/ #uki #ukiapp #fyp,6963827187350834433,https://www.tiktok.com/@naelunsukarelawati18/video/6963827187350834433?lang=en,1327.0,1.0,30.0,1.0,"['uki', 'ukiapp', 'fyp']"
iamsyachroo,82.0,2021-05-19,"Greeting from Amerika 🇺🇸, China 🇨🇳, and Indonesia 🇲🇨 ❤. Download #UKI #UKIAPP Sekarang dan temukan aku dari Indonesia ☺.",6963828448099929345,https://www.tiktok.com/@iamsyachroo/video/6963828448099929345?lang=en,32.0,0.0,7.0,1.0,"['uki', 'ukiapp']"
aqindra_aja,69600.0,2021-05-19,tipe orang bersalaman  #uki #ukiapp #rizkybillar #lestykejora,6963830547877563649,https://www.tiktok.com/@aqindra_aja/video/6963830547877563649?lang=en,1783.0,0.0,75.0,7.0,"['uki', 'ukiapp', 'rizkybillar', 'lestykejora']"
wildaoctaviani14,2224.0,2021-05-19,Salam sapa di setiap negara #Uki #Ukiapp #ukiappdownload #study #fyp #fypシ #fypsounds #uki #sapa #salam,6963832409024515330,https://www.tiktok.com/@wildaoctaviani14/video/6963832409024515330?lang=en,104500.0,2.0,222.0,4.0,"['uki', 'ukiapp', 'ukiappdownload', 'study', 'fyp', 'fypシ', 'fypsounds', 'sapa', 'salam']"
fenisya_huang,63.0,2021-05-19,Macam Macam Salam Check donlod UKI APP dan temui aq di sana https://uki.booyah.cc/mobile/#uki #ukiapp #fyp #lol,6963829629425667330,https://www.tiktok.com/@fenisya_huang/video/6963829629425667330?lang=en,40.0,0.0,14.0,16.0,"['uki', 'ukiapp', 'fyp', 'lol']"
reninurmalaputri,47.0,2021-05-19,indahnya perbedaan.. #ukiapp #uki https://uki.booyah.cc/mobile/,6963831367876513026,https://www.tiktok.com/@reninurmalaputri/video/6963831367876513026?lang=en,18.0,0.0,3.0,0.0,"['ukiapp', 'uki']"
stephaniefranchise,1663.0,2021-05-19,sebuah perbedaan https://uki.booyah.cc/mobile/ #UKI #UKIAPP #fypシ,6963834706324393218,https://www.tiktok.com/@stephaniefranchise/video/6963834706324393218?lang=en,18.0,0.0,3.0,0.0,"['uki', 'ukiapp', 'fypシ']"
bayuanggara.091,16.0,2021-05-19,"How American, Chinese, & Indonesia People Greet 🤗 #Uki #Ukiapp #fyp #rensi091 #csto_saudara #greet #https://uki.booyah.cc/mobile/",6963829264080833793,https://www.tiktok.com/@bayuanggara.091/video/6963829264080833793?lang=en,26.0,0.0,5.0,9.0,"['uki', 'ukiapp', 'fyp', 'rensi091', 'csto_saudara', 'greet', 'https']"
dyon.dyon.kelvino,1180.0,2021-05-19,Tipe tipe salaman chek ✅https://uki.booyah.cc/mobile/ #UKIAPP #UKI #fyp,6963840842872147201,https://www.tiktok.com/@dyon.dyon.kelvino/video/6963840842872147201?lang=en,105100.0,1.0,6.0,1.0,"['ukiapp', 'uki', 'fyp']"
bawangputih217,583.0,2021-05-19,Tipe-tipe orang salaman check 🤭 #UKI #UKIAPP #fyp #berandatiktok https://uki.booyah.cc/mobile/,6963843427687615745,https://www.tiktok.com/@bawangputih217/video/6963843427687615745?lang=en,34.0,0.0,7.0,0.0,"['uki', 'ukiapp', 'fyp', 'berandatiktok']"
noiscawinasonya,16700.0,2021-05-19,Indonesia beda sendiri evereebodehh.. #uki #ukiapp https://uki.booyah.cc/mobile/,6963905288789347585,https://www.tiktok.com/@noiscawinasonya/video/6963905288789347585?lang=en,101600.0,1.0,439.0,0.0,"['uki', 'ukiapp']"
nobodybutqueen_,83.0,2021-05-19,Tipe-tipe.... #uki #ukiapp https://uki.booyah.cc/mobile/ #fyp #tiktokkoin #kointiktok #samasamabelajar #voiceeffects,6963906412917443841,https://www.tiktok.com/@nobodybutqueen_/video/6963906412917443841?lang=en,69.0,1.0,8.0,0.0,"['uki', 'ukiapp', 'fyp', 'tiktokkoin', 'kointiktok', 'samasamabelajar', 'voiceeffects']"
eunpou,25400.0,2021-05-19,How's people from different countries tease with someone #uki #ukiapp #ukiappdownload #fyp #foryou,6963896610254245121,https://www.tiktok.com/@eunpou/video/6963896610254245121?lang=en,101300.0,0.0,7.0,0.0,"['uki', 'ukiapp', 'ukiappdownload', 'fyp', 'foryou']"
novifatma30,48800.0,2021-05-19,"PALESTINA,kami Selalu Berdoa untuk Mu🤲 yuk donwload app Uki sekarang juga#uki #ukiapp https://uki.booyah.cc/mobile/ #fypシ #sholawat #palestina",6963930075012009217,https://www.tiktok.com/@novifatma30/video/6963930075012009217?lang=en,173.0,1.0,58.0,27.0,"['uki', 'ukiapp', 'fypシ', 'sholawat', 'palestina']"
rian31,60800.0,2021-05-19,Siapa yang kaya gini hayoo? Https://uki.booyah.cc/mobile/  #uki #ukiapp,6963932530458348801,https://www.tiktok.com/@rian31/video/6963932530458348801?lang=en,377.0,2.0,21.0,6.0,"['uki', 'ukiapp']"
