username,followers,createTime,videoDesc,videoID,videoLink,nViews,nShare,nLikes,nComment,hashtag
co.lideartmi,5648,2021-06-12,dilarang keluarga berjumpa dengan lelaki itu#uki #ukiapp,6972596337485417730,https://www.tiktok.com/@co.lideartmi/video/6972596337485417730?lang=en,366,1,19,3,"['uki', 'ukiapp']"
dandi3131,13300,2021-06-12,Download Aplikasi UKI#uki #ukiapp,6972800389628316930,https://www.tiktok.com/@dandi3131/video/6972800389628316930?lang=en,101,0,10,6,"['uki', 'ukiapp']"
pmhj96,863,2021-06-11,jangan lupa download uki sekarang #uki #ukiappdownload #ukiapp #fyp #fypシ゚viral #fypsounds #fypdong,6972581695572774146,https://www.tiktok.com/@pmhj96/video/6972581695572774146?lang=en,1105,0,230,1,"['uki', 'ukiappdownload', 'ukiapp', 'fyp', 'fypシ゚viral', 'fypsounds', 'fypdong']"
pmhj96,863,2021-06-12,jangan lupa download uki sekarang #uki #ukiap #ukiappdownload #fyp #fypdong #fypgakni,6972587804362542338,https://www.tiktok.com/@pmhj96/video/6972587804362542338?lang=en,1106,0,429,1,"['uki', 'ukiap', 'ukiappdownload', 'fyp', 'fypdong', 'fypgakni']"
elzaraproject,247,2021-06-12,Akhirnya ortu memberi restu dan luluh! Thank God! Seneng bgt! Jangan lupa ya download UKI APPS sekarang juga ya! #uki #ukiapp #fyp,6972802135704472833,https://www.tiktok.com/@elzaraproject/video/6972802135704472833?lang=en,1087,0,26,1,"['uki', 'ukiapp', 'fyp']"
cici_koto,2912,2021-06-12,"terimakasih ayah, sudah merestui aku. yu download UKI dan temukan jodohmu disana #uki #ukiapp #fyp #fypシ",6972796006249417986,https://www.tiktok.com/@cici_koto/video/6972796006249417986?lang=en,105300,1,334,11,"['uki', 'ukiapp', 'fyp', 'fypシ']"
_babbybo,559,2021-06-12,kisah cinta di aplikasi uki🥰 #ukidownloadapp #uki #ukiapp,6972809967174765825,https://www.tiktok.com/@_babbybo/video/6972809967174765825?lang=en,10200,0,141,61,"['ukidownloadapp', 'uki', 'ukiapp']"
vanilla.latte28,56500,2021-06-11,Download UKI dan temukan teman disana ya guys #uki #ukiapp https://uki.booyah.cc/mobile/,6972535822679592193,https://www.tiktok.com/@vanilla.latte28/video/6972535822679592193?lang=en,116500,37,421,51,"['uki', 'ukiapp']"
zyosephr,14700,2021-06-11,Buruan download aplikasi UKI guys! https://uki.booyah.cc/mobile/ #uki #ukiapp,6972430072888216833,https://www.tiktok.com/@zyosephr/video/6972430072888216833?lang=en,104400,134,919,43,"['uki', 'ukiapp']"
frxcyl,8738,2021-06-11,Akhirnya direstui cintanya... download apk UKI dan bertemu aku disana! #ukiapp #uki,6972504130262781186,https://www.tiktok.com/@frxcyl/video/6972504130262781186?lang=en,11400,19,254,38,"['ukiapp', 'uki']"
nurulhikmahdw,1286,2021-06-11,kalau udah cinta segala hal pasti di lakukan. yuk download aplikasi UKI sekarang #UKI  #ukidowloadapp   #ukiapp,6972531826602642690,https://www.tiktok.com/@nurulhikmahdw/video/6972531826602642690?lang=en,12400,0,211,0,"['uki', 'ukidowloadapp', 'ukiapp']"
caramelmoccacino1,758,2021-06-12,Pengen punya pasangan? Download UKI sekarang #uki #ukiapp #ukiappdownload,6972855324814396674,https://www.tiktok.com/@caramelmoccacino1/video/6972855324814396674?lang=en,21200,0,129,0,"['uki', 'ukiapp', 'ukiappdownload']"
amaliaa_74,1171,2021-06-12,mau dapet temen kencan? yuk dowload  uki dan temukan banyak orang🥰 #uki #ukiapp,6972875776022547713,https://www.tiktok.com/@amaliaa_74/video/6972875776022547713?lang=en,1111,1,223,1,"['uki', 'ukiapp']"
caramelmoccacino1,758,2021-06-12,"Akhirnya direstuin, yuk unduh aplikasi UKI #uki #ukiapp #ukiappdownload",6972829449465138433,https://www.tiktok.com/@caramelmoccacino1/video/6972829449465138433?lang=en,103400,0,145,0,"['uki', 'ukiapp', 'ukiappdownload']"
virgofgirl,21,2021-06-12,Download aplikasi Uki dan temukan pasangan kalian disana!🥰 #Ukiap  #ukiappdownload,6972873912321379585,https://www.tiktok.com/@virgofgirl/video/6972873912321379585?lang=en,9092,0,7,9,"['ukiap', 'ukiappdownload']"
tariidan,989,2021-06-12,Jangan lupa download ya guys kali aja jodoh kalian disana #uki #UKIapp,6972878190717046017,https://www.tiktok.com/@tariidan/video/6972878190717046017?lang=en,1122,2,226,1,"['uki', 'ukiapp']"
acha1606,1338,2021-06-12,Tuh gaes sepupuku aja kepo dan pengen dapet pasangan di Uki yuk kalian juga jangan lupa download Uki yah dan temukan aku disana #Uki #Ukiapp,6972875589577477378,https://www.tiktok.com/@acha1606/video/6972875589577477378?lang=en,112100,4,128,1,"['uki', 'ukiapp']"
kaisa650,741,2021-06-12,Yuk donwload aplikasi UKI skrng temukan teman baru disana... 0#uki  #ukiapp,6972884863653268737,https://www.tiktok.com/@kaisa650/video/6972884863653268737?lang=en,10200,0,142,61,"['uki', 'ukiapp']"
imha042,184,2021-06-12,download UKI dan temukan pasangan dan teman ngobrol di sana#ukiaap #uki,6972873852917386498,https://www.tiktok.com/@imha042/video/6972873852917386498?lang=en,4112,0,123,1,"['ukiaap', 'uki']"
